Epoch,Loss
352,0.46451933043746535
353,0.4639608699254339
354,0.45019343621618657
355,0.45865609038476357
356,0.45522559016897274
357,0.44408327136098474
358,0.4416361634941185
359,0.4120876810690683
360,0.419067474469599
361,0.41876013779324883
362,0.44013417155292156
363,0.43361499967975015
364,0.42503536561031124
365,0.4236612037810465
366,0.4354735821537947
367,0.40773011048485847
368,0.41259973981368775
369,0.4078311852415005
370,0.40383093484357696
371,0.4050784632747853
372,0.41258004416337674
373,0.42173581607611965
374,0.41861403586378465
375,0.4167427711607205
376,0.4303464284541437
377,0.4232248722218157
378,0.4382558243751058
379,0.4432302085887551
380,0.45115445034379087
381,0.4351284226755825
382,0.4412139661138898
383,0.436932234342969
384,0.43537413613025194
385,0.4294723658968472
386,0.4296876043343088
387,0.43406825094070633
388,0.42814036766629754
389,0.45100252966740034
390,0.44928388810725
391,0.4285289737908159
392,0.4222715254893943
393,0.4311378276214963
394,0.43309308360389576
395,0.42681588366142004
396,0.42339956746073576
397,0.41911999179284176
398,0.42040199611846946
399,0.4159899373146501
400,0.4251827408699558
401,0.43191117136415264
402,0.4299216558459659
403,0.42871430271072397
404,0.4163130201973203
405,0.421470487568606
406,0.430802423144808
407,0.4226472963825233
408,0.4020058486155677
409,0.41129772273336523
410,0.41394830758437356
411,0.41703583104200137
412,0.4208136254072805
413,0.4213508362555199
414,0.4282032051696833
415,0.43067754431621946
416,0.43045454146821843
417,0.43023705074367136
418,0.42379807651137186
419,0.41838910053948225
420,0.4171518098455883
421,0.4202277798509178
422,0.44715775229386734
423,0.44328193325812343
424,0.42421824945555003
425,0.431837637236997
426,0.42926473597831855
427,0.4517223561347049
428,0.48138484209086774
429,0.49758306914887374
430,0.4928609612496456
431,0.48954468948338203
432,0.4900386183830427
433,0.495026921002431
434,0.48893493743746624
435,0.4871272386453965
436,0.4904652807142339
437,0.4824869940667986
438,0.482509439297031
439,0.4873670748869537
440,0.49464786979888176
441,0.506279100651557
442,0.48080316001363543
443,0.4468603488337847
444,0.4383075670676409
445,0.42148444066311924
446,0.42486453772077265
447,0.42530423279668467
448,0.42679667704334
449,0.43747131366733777
450,0.44301149904124165
451,0.4465930063156148
452,0.44070752984099154
453,0.4405062998879464
454,0.4374699868963561
455,0.42317545569069304
456,0.41838423796372115
457,0.42833915681557616
458,0.4344890725425439
459,0.42729317657025306
460,0.44089359200564665
461,0.43409615300485627
462,0.43270401029547745
463,0.4270267304394429
464,0.42271588684243877
465,0.4265408078077078
466,0.40791789159587083
467,0.41801363498278926
468,0.4195792224812493
469,0.42535718713637266
470,0.4272682995323968
471,0.4270125120459882
472,0.42292205569695335
473,0.42155802250902563
474,0.4245355470271795
475,0.4204253508577712
476,0.4337258797416117
477,0.4262142827015197
478,0.4337582181821155
479,0.4264468744175891
480,0.41038527881578973
481,0.4084023082970632
482,0.4031756667587164
483,0.41582215675132556
484,0.41494780913806395
485,0.4101449183623667
486,0.42919044202979223
487,0.4188520348341536
488,0.41801432835014796
489,0.41335437783861606
490,0.4051915165909763
491,0.3950744029064709
492,0.4182476960173389
493,0.41372374712820675
494,0.4090810537079665
495,0.41778818020335023
496,0.430438876364893
497,0.4226702120521857
498,0.40603980267378265
499,0.3987140946077095
500,0.4079411920171619
501,0.40500513084819256
502,0.4103853075514679
503,0.415944640113527
504,0.4187590772615896
505,0.4217399766106833
506,0.42246739440928144
507,0.41106600003883886
508,0.41534314139338896
509,0.42883287634406536
510,0.42726594748238167
511,0.41740470667975604
512,0.4120832712859995
513,0.41277881457341287
514,0.4141217591933208
515,0.40956771451775215
516,0.3900066386754306
517,0.3860886725127927
518,0.3851587343620067
519,0.38980529611613374
520,0.39714382691064115
521,0.3943413673798165
522,0.39518410064541193
523,0.39764545236151194
524,0.391972359341471
525,0.37919171126056006
526,0.38230341769139814
527,0.39714842591791405
528,0.39586558249537274
529,0.38785462977620616
530,0.3927202642213891
531,0.39432516061133904
532,0.39304044810035005
533,0.3864974519981511
534,0.3854354853780182
535,0.3853655851386431
536,0.3963357314119146
537,0.40090148460153235
538,0.40479073410684097
539,0.41243225192317934
540,0.42146601988532023
541,0.42333980489671785
542,0.3981906827015525
543,0.3995488919920296
544,0.4270801922310178
545,0.42166723308598514
546,0.43037779713686714
547,0.4380405944083053
548,0.4422665098696052
549,0.4326598824167609
550,0.4344078182205632
551,0.42525800876508535
552,0.4159382302010299
553,0.3963559732118588
554,0.3870828698416319
555,0.3910347235313651
556,0.3752504392464233
557,0.38621572394038667
558,0.3893038332765786
559,0.38382716958579166
560,0.38682938519235244
561,0.4053886717459209
562,0.39525037332047536
563,0.3933401954684026
564,0.3974529430493274
565,0.40343493813004516
566,0.41383558787801183
567,0.4212948313065893
568,0.4429283382280238
569,0.43955791618909323
570,0.428927724059664
571,0.4401458573488644
572,0.4480650444159868
573,0.45245947605223785
574,0.4453768271512362
575,0.4360411468622527
576,0.4073304837409457
577,0.42512226318868795
578,0.4226981017517574
579,0.435983126772148
580,0.4392839901998343
581,0.42570078864612587
582,0.42041791934086997
583,0.4108817937592872
584,0.4089824427176537
585,0.41845339330481235
586,0.4218491647182772
587,0.40785759849089553
588,0.43513262942325415
589,0.42844166995599253
590,0.44163010978345707
591,0.4440785987692923
592,0.4375790031693328
593,0.43640620721194257
594,0.4191089211267434
595,0.4087387663724906
596,0.4251004816522972
597,0.4176443000979796
598,0.42351269560874877
599,0.43176589122500336
600,0.4309632390371581
601,0.4339593294145943
602,0.4372707213607916
603,0.42153906319073425
604,0.42103987954222516
605,0.4233076796759347
606,0.4223911137557938
607,0.4198012869625103
608,0.42475601701435717
609,0.43200218213885616
610,0.4360541254998051
611,0.41731538077766184
612,0.4079907646313837
613,0.39191174851437877
614,0.3905134464342585
615,0.39625882423589365
616,0.38537135438428
617,0.39226840624820636
618,0.3761611226588935
619,0.42415287670301965
620,0.41562740377618884
621,0.40814629891460447
622,0.40907334546497737
623,0.4051596610192244
624,0.40144598073361276
625,0.38850364430550266
626,0.43675250963262147
627,0.4571521320531556
628,0.505869142275201
629,0.5393655585823905
630,0.5331337668153148
631,0.5469471658075482
632,0.5464727776529976
633,0.5578895707469437
634,0.5095910481732043
635,0.515434424677475
636,0.5498695198318857
637,0.5472259609755435
638,0.5478435945518784
639,0.5626215335682824
640,0.5599810897250491
641,0.5168477488892014
642,0.508526497352369
643,0.4652392308316446
644,0.42353110019898205
645,0.45559185152614057
646,0.44261408235352523
647,0.44483068471837417
648,0.4247375209253209
649,0.4193812036471191
650,0.4215826349673878
651,0.4091180753069121
652,0.42926112936627736
653,0.4298443324442263
654,0.4103603240453742
655,0.4374232672562853
656,0.438890376179287
657,0.44125055578776934
658,0.45068116839229805
659,0.46641013889474575
660,0.42376777095485507
661,0.4286130266413061
662,0.4284790482424919
663,0.4557300687070037
664,0.46334363706735865
665,0.4414569007724887
666,0.4297340103995857
667,0.4038982124985052
668,0.39683126827417053
669,0.407820954022588
670,0.38944399404234564
671,0.39210074760031816
672,0.38769608037257064
673,0.3807687886829384
674,0.3719436609260646
675,0.39381862204988427
676,0.38750993368717856
677,0.3802196677778898
678,0.3635063703594904
679,0.3654590952424301
680,0.38895361343918133
681,0.3892672533948379
682,0.3864241877398923
683,0.3870384144290963
684,0.3771874542068987
685,0.38248437400778723
686,0.3695961541171531
687,0.37190006502373285
688,0.36812662768257
689,0.360986867781561
690,0.342391844411802
691,0.3380701324715563
692,0.33561287216965285
693,0.32614781861286896
694,0.31629751028471415
695,0.3064252099586304
696,0.35091605261862724
697,0.3481181573281106
698,0.34253063638586134
699,0.33694267073912343
700,0.3512593335464392
701,0.3668953612670785
702,0.36821436121145484
703,0.37383454281808715
704,0.3881410450374688
705,0.38585993297324556
706,0.44076157254222975
707,0.43971755763050474
708,0.445967275827585
709,0.46057157832256485
710,0.4521397800247568
711,0.40857070525632044
712,0.4593626525763902
713,0.4708365540925615
714,0.4796247909933921
715,0.453734534343023
716,0.4589257546339862
717,0.4600966214397913
718,0.46804878933762795
719,0.46495547431876355
720,0.4670920395755699
721,0.4229603229121217
722,0.43277480792515105
723,0.4258903169655254
724,0.43300271549027675
725,0.4331211280483417
726,0.43685966714629887
727,0.3896242654141574
728,0.383679192180319
729,0.38724335415513456
730,0.3868282442553517
731,0.37881763910264943
732,0.3753076885463445
733,0.3663530461277866
734,0.3540080645906564
735,0.36692676189674545
736,0.3728594439637719
737,0.36418794085182266
738,0.38028764999756426
739,0.36617326110087867
740,0.37757223044541544
741,0.36534072427347886
742,0.3685386784618206
743,0.3756612204911113
744,0.3707771824532019
745,0.3782703481043026
746,0.39683307350487274
747,0.41264790177961
748,0.4006214280583812
749,0.4105990913440097
750,0.4047143513602737
751,0.4448294875205786
752,0.4404935799104871
753,0.4334250001164045
754,0.42739653274217443
755,0.42668842777263744
756,0.4267382204487629
757,0.43107328811724716
758,0.47582069180194286
759,0.467365061469019
760,0.45970378626937
761,0.4227870647154692
762,0.4041520145665689
763,0.4138677417586639
764,0.4086363128441619
765,0.4090575754707786
766,0.35424907741263306
767,0.35982639543408446
768,0.35926651647463176
769,0.3643326558750155
770,0.3555642335788722
771,0.35993617303078695
772,0.3558620774865286
773,0.30573052371630555
774,0.3090995058883162
775,0.3161006868954227
776,0.32600554891746103
777,0.32252833134795467
778,0.32680886430196365
779,0.3222675921336066
780,0.32404044289792355
781,0.3231761602488302
782,0.32796695435423007
783,0.3326435524668187
784,0.32841721604756113
785,0.3375894077212751
786,0.33511393735236605
787,0.3433959568238286
788,0.34515169794153594
789,0.34646218872730017
790,0.34394027398955257
791,0.3468459669389944
792,0.3613552817122373
793,0.34645867346643594
794,0.35852807154455923
795,0.36780089888493744
796,0.3789508855216083
797,0.3713481665391242
798,0.35833534865321665
799,0.37798964058230383
800,0.37637380372707685
801,0.37779790038160216
802,0.3894828179382122
803,0.399451095169404
804,0.40362367539676425
805,0.39784532741401274
806,0.3931016785198898
807,0.38503180678844895
808,0.39126240181461774
809,0.38164871066207107
810,0.3800174514607163
811,0.372855280613004
812,0.3721800072361152
813,0.3797674369056606
814,0.3625154765933314
815,0.3503191145856658
816,0.35744965978985965
817,0.33467140780158217
818,0.3353346414553705
819,0.341524975274346
820,0.35207384791351004
821,0.352998597185798
822,0.3465169685230024
823,0.3688114332791341
824,0.3694353521388339
825,0.35483699673946967
826,0.3613073966303571
827,0.3823515455994901
828,0.37923582320800825
829,0.378608537691229
830,0.3928517486651026
831,0.38770923430353277
832,0.3927202578529724
833,0.375153778044191
834,0.36874231980473915
835,0.3706114677238228
836,0.3704172190790977
837,0.37182528167417256
838,0.35725215369727065
839,0.3667901255136108
840,0.3990704430818209
841,0.41035079869212937
842,0.4038030454637675
843,0.4057689163299723
844,0.41053581192388405
845,0.41068919402032744
846,0.40561780651462914
847,0.4079218309133263
848,0.424660840802148
849,0.4255497585859499
850,0.4230741744349776
851,0.42282635519279577
852,0.430402956862527
853,0.42718364893334376
854,0.41254888650003796
855,0.3855448910276518
856,0.36612598315293204
857,0.35517233374030915
858,0.3591035639751894
859,0.35459086137562335
860,0.3516471702952195
861,0.35179865219948747
862,0.34553017435600325
863,0.34918879900580435
864,0.3482639147350716
865,0.3549111961989983
866,0.3590948521379073
867,0.3545415222838205
868,0.3539474392407964
869,0.35172547425351186
870,0.3460442811996159
871,0.35115098769969816
872,0.36243838950097285
873,0.35744337131472115
874,0.36721425425338616
875,0.3619068847021852
876,0.3686603190144279
877,0.3753874658440178
878,0.3797266350151097
879,0.37623573109237796
880,0.3742451297914496
881,0.3782243997099936
882,0.37936203264661067
883,0.38393969634543995
884,0.3885849730417974
885,0.3814382805556708
886,0.3857981893250866
887,0.39400027741422045
888,0.3937855271059781
889,0.38142089113399275
890,0.38093250888588526
891,0.3877542082953523
892,0.38462879226101027
893,0.3751701215034204
894,0.3783080990629491
895,0.3702353044560253
896,0.3712975283500103
897,0.3744165027172895
898,0.39146885507429374
899,0.4059027495458734
900,0.41311440454406445
901,0.40429601362074974
902,0.37001541149879963
903,0.36621831453753045
904,0.36464409400733755
905,0.3660266178005583
906,0.3590842872127995
907,0.3619859975527905
908,0.35545631720945436
909,0.3543890479470156
910,0.35225691620062327
911,0.3519568743502013
912,0.37093412871394615
913,0.35072423747178927
914,0.33841519733627706
915,0.3392555636184757
916,0.3418539980356818
917,0.35720549900219045
918,0.35440080248276
919,0.35785213654778764
920,0.3561233312179631
921,0.35731597329687953
922,0.3585647350638675
923,0.3544254519937543
924,0.3453322445659043
925,0.33976325461546975
926,0.34222844862906915
927,0.32095238767205075
928,0.3136870491748509
929,0.32018146121716756
930,0.3472193186753591
931,0.34553639084162263
932,0.3519130024534703
933,0.36974198876938436
934,0.36465568096966633
935,0.36274279627818445
936,0.36426295483386906
937,0.357495715492166
938,0.4159986448165885
939,0.4225847815297055
940,0.43659230824207756
941,0.4199263844902053
942,0.41177461805982163
943,0.41982160436019644
944,0.41691610839113513
945,0.39697877828743044
946,0.3943579428395185
947,0.3817445392080837
948,0.3855046889337545
949,0.3802561823016766
950,0.3818232290051912
951,0.37061470701916616
952,0.3854270525854926
953,0.3374033823490106
954,0.3449381382680409
955,0.3365003779337744
956,0.3605908837081174
957,0.3708184473260765
958,0.3671316574325995
959,0.3646694711875951
960,0.36177966621968
961,0.35977037825789204
962,0.37923641783290507
963,0.3607550402273662
964,0.37424380392094947
965,0.3802130045556158
966,0.38570080147398944
967,0.3733424849677292
968,0.3919329432804428
969,0.3886151860406103
970,0.39519150825604943
971,0.3859837386034041
972,0.38293947135892104
973,0.38200212956150753
974,0.378301702655182
975,0.3748213911776027
976,0.37707715267680375
977,0.3674264866976629
978,0.3763853257557172
979,0.371490953796588
980,0.36625792439037047
981,0.36844687174115526
982,0.3733168374010946
983,0.3354415753075829
984,0.3292364428524078
985,0.3182548059326363
986,0.30773188943345
987,0.3040324093674582
988,0.3083560028883785
989,0.3125082561446782
990,0.3118647704819564
991,0.310113806530943
992,0.30941263845340944
993,0.3284466409239689
994,0.32663062701200135
995,0.325321641523299
996,0.3267573906325686
997,0.3260337099211351
998,0.3401871577129517
999,0.34656917614260396
1000,0.35633814265091457
1001,0.35305688161833987
1002,0.3495725187470276
1003,0.34955479170056825
1004,0.3553926684637602
1005,0.3573100953524989
1006,0.3681567424758441
1007,0.36493460382143783
1008,0.3421061555246251
1009,0.3541477447312941
1010,0.40876212003395157
1011,0.4204308707745239
1012,0.41617693639361736
1013,0.4075652448346126
1014,0.40468785075155583
1015,0.43104225265276325
1016,0.43625025389005684
1017,0.43790156818823717
1018,0.43525401428081967
1019,0.4244893833943904
1020,0.44386323928835386
1021,0.4719778329944358
1022,0.4675071016381841
1023,0.46936982354236595
1024,0.46835778880852297
1025,0.4256441456164979
1026,0.4071543161696593
1027,0.43443857936067276
1028,0.45103267205840875
1029,0.4544709128764162
1030,0.4222369688927163
1031,0.4260899704351814
1032,0.4249729063396749
1033,0.41365662042318185
1034,0.43077732228860555
1035,0.40184936597712234
1036,0.3716497370609498
1037,0.3748746280447512
1038,0.37152382391686256
1039,0.362723027053615
1040,0.36742232237677536
1041,0.3813981773243622
1042,0.3620184385540107
1043,0.34982009879941417
1044,0.4031531482216238
1045,0.41354530587060784
1046,0.41038315302435974
1047,0.43786083589370267
1048,0.44728644391702604
1049,0.4338132206700924
1050,0.44254821980403036
1051,0.43704974832584315
1052,0.4787840954274223
1053,0.4745799837036951
1054,0.47790168689017204
1055,0.4771492570714314
1056,0.4842667623180717
1057,0.47761847090758586
1058,0.4693477509075248
1059,0.41467838658698886
1060,0.3941055438060707
1061,0.3981213189019348
1062,0.37764136534917586
1063,0.37981017205907225
1064,0.3907328638224516
1065,0.4167812806205911
1066,0.41435819814250924
1067,0.3803286619096626
1068,0.3940376412727494
1069,0.39418387060511045
1070,0.38497631471425736
1071,0.371450340984189
1072,0.39110961756367363
1073,0.40675548514338494
1074,0.4146265389986364
1075,0.4274936905098128
1076,0.42500563997434926
1077,0.4194553575794579
1078,0.416021333642844
1079,0.40709372200226157
1080,0.37821208400686784
1081,0.38134128933993516
1082,0.37522465236954955
1083,0.3596644250797065
1084,0.3738838823176334
1085,0.3699590353618247
1086,0.367025706686217
1087,0.33997902173557476
1088,0.3304541354254228
1089,0.3245313431593497
1090,0.3261758985998174
1091,0.3214829493743281
1092,0.32906191732597934
1093,0.329843467144922
1094,0.32347170284116383
1095,0.34756248594592454
1096,0.36233053819896904
1097,0.3578135293610728
1098,0.3681773809940167
1099,0.3613103035277475
1100,0.36298946028452905
1101,0.36247193467385164
1102,0.36629589442036153
1103,0.3780448560523373
1104,0.384322322653955
1105,0.3961803071089598
1106,0.4031547427354748
1107,0.40771746626657956
1108,0.4189544687903152
1109,0.4209189512262167
1110,0.38580900358955983
1111,0.3776971162143666
1112,0.37389073692878994
1113,0.36840483843767813
1114,0.35280997674968423
1115,0.3621491225230443
1116,0.356810442997831
1117,0.36374629877933656
1118,0.3583764665598798
1119,0.3549875492061015
1120,0.33485170238755396
1121,0.3321235421022009
1122,0.32671419752753317
